twitterID,userID,username,content,retweet,favorite,date
1101846200922312704,776049583,Bryce Harper,I’m official!   The new @phillies cover will be on shelves for @mlbtheshow launch day on 3/26.… https://t.co/zzY6yuJvFs,6220,36238,2019-03-02 14:06:20
1098287477503094784,776049583,Bryce Harper,"RT @CSN_Baseball: Nothing better than celebrating an 11th straight victory with the heart and soul of Coyote baseball, Matty Cutler! Happy…",198,0,2019-02-20 18:25:14
1097974362634776576,776049583,Bryce Harper,RT @BlindBarber: They didn't give us the 🧔🏼 emoji so you could let it get unruly. The Blind Barber x @Bharper3407 Beard Balm will keep your…,26,0,2019-02-19 21:41:02
1094063846459752448,776049583,Bryce Harper,RT @Weave1036: So awesome.. his reaction after is priceless https://t.co/AXsTCJ9XvL,1893,0,2019-02-09 02:42:02
1093259106360614912,776049583,Bryce Harper,RT @BlindBarber: Fresh from every angle. The @Bharper3407 x Blind Barber Dry Shampoo — coming through for you on all of your in-between day…,20,0,2019-02-06 21:24:17
1092257850083045377,776049583,Bryce Harper,Loading...,6004,39525,2019-02-04 03:05:39
1091847284537536512,776049583,Bryce Harper,RT @marshmellomusic: Holy!!! We just made history today. We can all tell our kids one day that we attended the first ever virtual concert @…,27453,0,2019-02-02 23:54:12
1089589177442680832,776049583,Bryce Harper,And I would let Dooooooooooooooooooooooooooo throw a high heater and break my upstairs window anytime. https://t.co/NBBmudeleg,248,3610,2019-01-27 18:21:18
1087200336345935873,776049583,Bryce Harper,Confirmed: Just called Tony Romo to see where I’m going to play next year. #YoureAWizardTony,19411,148172,2019-01-21 04:08:54
1087188637706477568,776049583,Bryce Harper,Tom Brady!🔥,1226,9971,2019-01-21 03:22:24
1085669250373697536,776049583,Bryce Harper,🤔 https://t.co/1UZVeFHusl,1131,9632,2019-01-16 22:44:54
1085655748879634432,776049583,Bryce Harper,🤷🏻‍♂️ https://t.co/xpsExuj1tp,246,2413,2019-01-16 21:51:15
1085594396697841664,776049583,Bryce Harper,❄️ #WinterStormHarper https://t.co/LzZLEZG0Nw,1407,15567,2019-01-16 17:47:28
1085594254586535936,776049583,Bryce Harper,❄️ #WinterStormHarper https://t.co/tx24oHrlXV,193,1924,2019-01-16 17:46:54
1085307082159595522,776049583,Bryce Harper,🏂🏄🏻‍♂️🏌🏻‍♂️ https://t.co/dFNWYf38WK,303,3260,2019-01-15 22:45:47
1085265760321261569,776049583,Bryce Harper,👨‍🍳 https://t.co/dIw9PJk6IF,399,3599,2019-01-15 20:01:35
1084942194966966273,776049583,Bryce Harper,@MLBTheShow 👀,281,2860,2019-01-14 22:35:51
1084925195327102977,776049583,Bryce Harper,@MLBTheShow 💪🏻,102,1509,2019-01-14 21:28:18
1083172665513242625,776049583,Bryce Harper,RT @darrenrovell: Love innovative ways to raise money for charity. Not enough creativity in the space. People today want experiences. Give…,31,0,2019-01-10 01:24:22
1082820820781608960,776049583,Bryce Harper,Perm it for a cause.  You. Me. Haircuts. And an incredible cause. You in? Enter here: https://t.co/WXX139iGpr,171,1509,2019-01-09 02:06:16
1074747477365014528,776049583,Bryce Harper,Looking for a last minute holiday gift that also benefits a great cause?! Get this cookbook from @JohnLegere! All n… https://t.co/4XKrddPBLs,124,815,2018-12-17 19:25:41
1067111133465595904,776049583,Bryce Harper,"RT @KirkHerbstreit: Looks like we have a new leader in the clubhouse!!
Great job Saturday Bryce. My man, not only knows how to hit a baseba…",76,0,2018-11-26 17:41:34
1066586995344891911,776049583,Bryce Harper,College Gameday was a blast! Can you guess what my favorite W was today besides the Buckeyes? #Celebritypicker https://t.co/adGknVIuU3,219,3398,2018-11-25 06:58:50
1066452224824524800,776049583,Bryce Harper,RT @BryanHarper45: Lee Corso 'Head Gear Pick': Ohio State vs. Michigan and more with Bryce ... https://t.co/mTJXmo28gY via @YouTube,16,0,2018-11-24 22:03:18
1066452193182658560,776049583,Bryce Harper,"RT @OhioStAthletics: No better feeling.

#GoBucks #BeatTTUN https://t.co/KMG1OU4i1r",1656,0,2018-11-24 22:03:11
1066149953200947201,776049583,Bryce Harper,How Fir❌ Thy Friendship! Can’t wait for @CollegeGameDay to❌orrow! #Celebritypicker https://t.co/pzjE0PKDnr,761,5436,2018-11-24 02:02:11
1065438129044111360,776049583,Bryce Harper,#retweet4good https://t.co/bSMGmuHwru,425,1124,2018-11-22 02:53:39
1063275353945268225,776049583,Bryce Harper,Thanks for all the great questions! #AskBryce https://t.co/PYaouRZyx6,64,554,2018-11-16 03:39:33
1063274243847204864,776049583,Bryce Harper,"Q: .@Bharper3407 when you're out to dinner, what is the one appetizer you'd never, ever ever order #AskBryce
-… https://t.co/YFqysXp5XW",26,277,2018-11-16 03:35:09
1063271444698648576,776049583,Bryce Harper,"Q: Hey @Bharper3407, heard you’re raising money for Nevada Childhood Cancer Foundation and giving a winner the chan… https://t.co/RqRAA1tSzQ",25,184,2018-11-16 03:24:01
1063268351651143680,776049583,Bryce Harper,"Q: @Bharper3407 #askbryce what’s your favorite beard product to use on your awesome beard? 💇🏼‍♂️
- @daveperry71

A: https://t.co/apiEGdUFFm",26,218,2018-11-16 03:11:44
1063267609951395840,776049583,Bryce Harper,🤟🏼 https://t.co/7t8kMkNOUd,11,135,2018-11-16 03:08:47
1063267180089753600,776049583,Bryce Harper,"Q: #AskBryce what’s your favorite post game meal?
- @issac1255

A: https://t.co/xpBYKYrf20",23,161,2018-11-16 03:07:04
1063266414339883008,776049583,Bryce Harper,Righty! https://t.co/uB7jB1vWla,12,86,2018-11-16 03:04:02
